VENUE_ID;VENUE_STATUS;INTEGRATION_SOURCE;SMARTSPOT_ENABLED;ADDITIONAL_PHOTOS;REVIEWS;REV_30_DAYS;VENUE_LIFECYCLE
6993;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$100 ;ESTABLISHED
6994;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$2.794 ;ESTABLISHED
6995;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$84 ;ESTABLISHED
6996;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$89 ;ESTABLISHED
6997;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$94 ;ESTABLISHED
6998;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$5.670 ;ESTABLISHED
6999;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$347 ;ESTABLISHED
7000;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$93 ;ESTABLISHED
7001;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$58 ;ESTABLISHED
7002;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8 ;ESTABLISHED
7003;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$45 ;ESTABLISHED
7004;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$14 ;ESTABLISHED
7005;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.076 ;ESTABLISHED
7006;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$738 ;ESTABLISHED
7007;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$10 ;ESTABLISHED
7008;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$176 ;ESTABLISHED
7009;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$566 ;ESTABLISHED
7010;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$441 ;ESTABLISHED
7011;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$22 ;ESTABLISHED
7012;CHURNED;MANUAL;FALSE;TRUE;TRUE;R$99 ;ESTABLISHED
7013;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$72 ;ESTABLISHED
7014;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$60 ;ESTABLISHED
7015;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$39 ;ESTABLISHED
7016;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$22 ;ESTABLISHED
7017;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$21 ;EARLY
7018;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$51 ;ESTABLISHED
7019;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$75 ;ESTABLISHED
7020;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8.564 ;ESTABLISHED
7021;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.314 ;ESTABLISHED
7022;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$47 ;EARLY
7023;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.188 ;ESTABLISHED
7024;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$33 ;ESTABLISHED
7025;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$88 ;ESTABLISHED
7026;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$677 ;ESTABLISHED
7027;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$1 ;ESTABLISHED
7028;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.380 ;ESTABLISHED
7029;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$93 ;ESTABLISHED
7030;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.451 ;ESTABLISHED
7031;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$33 ;ESTABLISHED
7032;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$152 ;ESTABLISHED
7033;CHURNED;INTEGRATED;TRUE;FALSE;FALSE;R$97 ;ESTABLISHED
7034;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$696 ;ESTABLISHED
7035;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.508 ;ESTABLISHED
7036;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$24 ;EARLY
7037;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$70 ;ESTABLISHED
7038;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.717 ;ESTABLISHED
7039;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$14 ;ESTABLISHED
7040;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.204 ;ESTABLISHED
7041;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$25 ;ESTABLISHED
7042;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.805 ;ESTABLISHED
7043;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$83 ;EARLY
7044;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$938 ;ESTABLISHED
7045;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$39 ;ESTABLISHED
7046;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$19 ;ESTABLISHED
7047;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$975 ;ESTABLISHED
7048;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$276 ;ESTABLISHED
7049;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$535 ;ESTABLISHED
7050;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.692 ;ESTABLISHED
7051;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$63 ;ESTABLISHED
7052;CHURNED;INTEGRATED;FALSE;FALSE;FALSE;R$63 ;ESTABLISHED
7053;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$17 ;ESTABLISHED
7054;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$54 ;ESTABLISHED
7055;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$90 ;EARLY
7056;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$380 ;ESTABLISHED
7057;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.902 ;ESTABLISHED
7058;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$29 ;ESTABLISHED
7059;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$85 ;ESTABLISHED
7060;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$38 ;ESTABLISHED
7061;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.012 ;ESTABLISHED
7062;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$481 ;ESTABLISHED
7063;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$855 ;ESTABLISHED
7064;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$55 ;ESTABLISHED
7065;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$2.291 ;ESTABLISHED
7066;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$4.105 ;ESTABLISHED
7067;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$22 ;ESTABLISHED
7068;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$457 ;ESTABLISHED
7069;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$38 ;ESTABLISHED
7070;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$32 ;ESTABLISHED
7071;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$9 ;ESTABLISHED
7072;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$10 ;ESTABLISHED
7073;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.183 ;ESTABLISHED
7074;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$622 ;ESTABLISHED
7075;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$18 ;ESTABLISHED
7076;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$79 ;ESTABLISHED
7077;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$612 ;ESTABLISHED
7078;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.919 ;ESTABLISHED
7079;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$311 ;ESTABLISHED
7080;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$96 ;ESTABLISHED
7081;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$148 ;ESTABLISHED
7082;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$88 ;ESTABLISHED
7083;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$64 ;ESTABLISHED
7084;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$129 ;ESTABLISHED
7085;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1 ;ESTABLISHED
7086;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$41 ;ESTABLISHED
7087;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$48 ;ESTABLISHED
7088;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$87 ;ESTABLISHED
7089;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.783 ;ESTABLISHED
7090;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$533 ;ESTABLISHED
7091;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$1.522 ;ESTABLISHED
7092;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$607 ;ESTABLISHED
7093;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$48 ;ESTABLISHED
7094;CHURNED;INTEGRATED;TRUE;FALSE;FALSE;R$96 ;ESTABLISHED
7095;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$71 ;ESTABLISHED
7096;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$2.805 ;ESTABLISHED
7097;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$598 ;ESTABLISHED
7098;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$721 ;EARLY
7099;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$73 ;ESTABLISHED
7100;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$684 ;ESTABLISHED
7101;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$66 ;ESTABLISHED
7102;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$935 ;ESTABLISHED
7103;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$122 ;ESTABLISHED
7104;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$271 ;ESTABLISHED
7105;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$884 ;ESTABLISHED
7106;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.276 ;ESTABLISHED
7107;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$290 ;ESTABLISHED
7108;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.987 ;ESTABLISHED
7109;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$91 ;ESTABLISHED
7110;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$431 ;ESTABLISHED
7111;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$80 ;ESTABLISHED
7112;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$87 ;ESTABLISHED
7113;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$32 ;ESTABLISHED
7114;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$511 ;ESTABLISHED
7115;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$80 ;ESTABLISHED
7116;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$89 ;ESTABLISHED
7117;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$654 ;ESTABLISHED
7118;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$14 ;ESTABLISHED
7119;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$20 ;ESTABLISHED
7120;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3 ;ESTABLISHED
7121;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$50 ;ESTABLISHED
7122;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.672 ;ESTABLISHED
7123;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.642 ;ESTABLISHED
7124;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.769 ;ESTABLISHED
7125;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$29 ;ESTABLISHED
7126;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$51 ;EARLY
7127;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$12 ;ESTABLISHED
7128;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$280 ;ESTABLISHED
7129;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$43 ;ESTABLISHED
7130;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$13 ;ESTABLISHED
7131;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$494 ;ESTABLISHED
7132;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$80 ;ESTABLISHED
7133;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.119 ;ESTABLISHED
7134;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$148 ;ESTABLISHED
7135;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$75 ;EARLY
7136;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.615 ;ESTABLISHED
7137;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$95 ;ESTABLISHED
7138;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$94 ;ESTABLISHED
7139;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$26 ;ESTABLISHED
7140;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$20 ;ESTABLISHED
7141;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.811 ;ESTABLISHED
7142;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$13 ;ESTABLISHED
7143;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.063 ;ESTABLISHED
7144;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6 ;ESTABLISHED
7145;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$6.587 ;ESTABLISHED
7146;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$924 ;ESTABLISHED
7147;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$2 ;ESTABLISHED
7148;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.835 ;ESTABLISHED
7149;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$94 ;ESTABLISHED
7150;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$93 ;ESTABLISHED
7151;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.112 ;ESTABLISHED
7152;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.689 ;ESTABLISHED
7153;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$61 ;ESTABLISHED
7154;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.326 ;ESTABLISHED
7155;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$35 ;ESTABLISHED
7156;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$45 ;ESTABLISHED
7157;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$4.194 ;ESTABLISHED
7158;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$1.643 ;ESTABLISHED
7159;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$66 ;ESTABLISHED
7160;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$223 ;ESTABLISHED
7161;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$26 ;ESTABLISHED
7162;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.102 ;ESTABLISHED
7163;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.790 ;ESTABLISHED
7164;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.365 ;ESTABLISHED
7165;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$67 ;ESTABLISHED
7166;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3 ;ESTABLISHED
7167;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$597 ;ESTABLISHED
7168;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.067 ;ESTABLISHED
7169;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$3.937 ;ESTABLISHED
7170;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$89 ;ESTABLISHED
7171;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.098 ;ESTABLISHED
7172;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$113 ;ESTABLISHED
7173;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$370 ;ESTABLISHED
7174;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.386 ;ESTABLISHED
7175;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$76 ;ESTABLISHED
7176;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$65 ;ESTABLISHED
7177;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$9.287 ;ESTABLISHED
7178;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$92 ;ESTABLISHED
7179;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3 ;ESTABLISHED
7180;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$68 ;ESTABLISHED
7181;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$11 ;ESTABLISHED
7182;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$60 ;ESTABLISHED
7183;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$34 ;EARLY
7184;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$62 ;ESTABLISHED
7185;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$86 ;ESTABLISHED
7186;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$352 ;ESTABLISHED
7187;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$68 ;ESTABLISHED
7188;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$10 ;ESTABLISHED
7189;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.310 ;ESTABLISHED
7190;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$68 ;ESTABLISHED
7191;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$805 ;ESTABLISHED
7192;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$734 ;ESTABLISHED
7193;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$41 ;ESTABLISHED
7194;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$88 ;ESTABLISHED
7195;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$152 ;ESTABLISHED
7196;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$9.858 ;ESTABLISHED
7197;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$2.403 ;ESTABLISHED
7198;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$94 ;ESTABLISHED
7199;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$93 ;ESTABLISHED
7200;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$10 ;ESTABLISHED
7201;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$28 ;ESTABLISHED
7202;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$66 ;ESTABLISHED
7203;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.719 ;ESTABLISHED
7204;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$53 ;ESTABLISHED
7205;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$81 ;ESTABLISHED
7206;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$440 ;EARLY
7207;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.059 ;ESTABLISHED
7208;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$207 ;ESTABLISHED
7209;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.235 ;ESTABLISHED
7210;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$803 ;ESTABLISHED
7211;CHURNED;INTEGRATED;FALSE;TRUE;FALSE;R$97 ;ESTABLISHED
7212;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$78 ;ESTABLISHED
7213;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$421 ;ESTABLISHED
7214;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$79 ;ESTABLISHED
7215;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$596 ;ESTABLISHED
7216;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$822 ;ESTABLISHED
7217;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$78 ;ESTABLISHED
7218;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$19 ;ESTABLISHED
7219;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$997 ;ESTABLISHED
7220;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.014 ;ESTABLISHED
7221;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.990 ;ESTABLISHED
7222;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$41 ;ESTABLISHED
7223;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$3.263 ;EARLY
7224;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$44 ;ESTABLISHED
7225;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.905 ;ESTABLISHED
7226;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$5.167 ;ESTABLISHED
7227;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$78 ;ESTABLISHED
7228;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$31 ;ESTABLISHED
7229;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$76 ;ESTABLISHED
7230;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$92 ;EARLY
7231;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$2 ;ESTABLISHED
7232;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$93 ;ESTABLISHED
7233;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$790 ;ESTABLISHED
7234;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$799 ;ESTABLISHED
7235;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$21 ;EARLY
7236;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$5.068 ;ESTABLISHED
7237;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.254 ;ESTABLISHED
7238;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$287 ;ESTABLISHED
7239;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$70 ;ESTABLISHED
7240;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$89 ;ESTABLISHED
7241;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$74 ;ESTABLISHED
7242;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$718 ;ESTABLISHED
7243;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3 ;ESTABLISHED
7244;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$62 ;ESTABLISHED
7245;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$910 ;ESTABLISHED
7246;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$716 ;ESTABLISHED
7247;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$193 ;ESTABLISHED
7248;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$98 ;ESTABLISHED
7249;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$81 ;EARLY
7250;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$786 ;ESTABLISHED
7251;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$36 ;ESTABLISHED
7252;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$463 ;ESTABLISHED
7253;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4 ;ESTABLISHED
7254;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$5 ;ESTABLISHED
7255;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8 ;ESTABLISHED
7256;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$676 ;ESTABLISHED
7257;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$100 ;ESTABLISHED
7258;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$58 ;ESTABLISHED
7259;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$116 ;ESTABLISHED
7260;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$169 ;ESTABLISHED
7261;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$87 ;ESTABLISHED
7262;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$13 ;EARLY
7263;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.082 ;ESTABLISHED
7264;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$7 ;ESTABLISHED
7265;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.659 ;ESTABLISHED
7266;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$9.327 ;ESTABLISHED
7267;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$77 ;ESTABLISHED
7268;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$20 ;ESTABLISHED
7269;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.675 ;ESTABLISHED
7270;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$14 ;ESTABLISHED
7271;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$564 ;ESTABLISHED
7272;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$16 ;ESTABLISHED
7273;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$43 ;ESTABLISHED
7274;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$81 ;ESTABLISHED
7275;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$440 ;ESTABLISHED
7276;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$85 ;ESTABLISHED
7277;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$59 ;ESTABLISHED
7278;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$258 ;ESTABLISHED
7279;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$365 ;ESTABLISHED
7280;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$13 ;ESTABLISHED
7281;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$37 ;EARLY
7282;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$7.439 ;ESTABLISHED
7283;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$68 ;ESTABLISHED
7284;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$30 ;EARLY
7285;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.648 ;ESTABLISHED
7286;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$21 ;ESTABLISHED
